ID,event,sectionID,val,procID,ts,ticket
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,13,1542231456165303817,689
idUnico,END_FUNC_PROC, dameSurtidor,0,13,1542231456165464286,690
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,10,1542231456190291281,691
idUnico,END_FUNC_PROC, dejoSurtidor,1,10,1542231456190479539,692
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,10,1542231456190655495,693
idUnico,END_FUNC_PROC, dameSurtidor,0,10,1542231456190818931,694
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,7,1542231456198985211,695
idUnico,END_FUNC_PROC, dejoSurtidor,1,7,1542231456199180608,696
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,7,1542231456199381497,697
idUnico,END_FUNC_PROC, dameSurtidor,0,7,1542231456199568217,698
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,14,1542231456211224508,699
idUnico,END_FUNC_PROC, dejoSurtidor,1,14,1542231456211404528,700
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,14,1542231456211579167,701
idUnico,END_FUNC_PROC, dameSurtidor,0,14,1542231456211741064,702
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,7,1542231456630846807,703
idUnico,END_FUNC_PROC, dejoSurtidor,1,7,1542231456631148415,704
idUnico,END_FUNC_PROC, dameSurtidor,0,19,1542231456631356224,705
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,3,1542231456666170242,706
idUnico,END_FUNC_PROC, dejoSurtidor,1,3,1542231456666354216,707
idUnico,END_FUNC_PROC, dameSurtidor,0,20,1542231456666542914,708
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,18,1542231456739967618,709
idUnico,END_FUNC_PROC, dejoSurtidor,1,18,1542231456740158403,710
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,18,1542231456740319971,711
idUnico,END_FUNC_PROC, dameSurtidor,0,18,1542231456740480111,712
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,10,1542231456883073858,713
idUnico,END_FUNC_PROC, dejoSurtidor,1,10,1542231456883293749,714
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,10,1542231456883454328,715
idUnico,END_FUNC_PROC, dameSurtidor,0,10,1542231456883644014,716
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,13,1542231457011710568,717
idUnico,END_FUNC_PROC, dejoSurtidor,1,13,1542231457011911128,718
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,13,1542231457012071048,719
idUnico,END_FUNC_PROC, dameSurtidor,0,13,1542231457012229650,720
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,14,1542231457081008106,721
idUnico,END_FUNC_PROC, dejoSurtidor,1,14,1542231457081304992,722
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,14,1542231457081467988,723
idUnico,END_FUNC_PROC, dameSurtidor,0,14,1542231457081627798,724
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,18,1542231457468738343,725
idUnico,END_FUNC_PROC, dejoSurtidor,1,18,1542231457469020840,726
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,18,1542231457469182188,727
idUnico,END_FUNC_PROC, dameSurtidor,0,18,1542231457469343097,728
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,19,1542231457485624352,729
idUnico,END_FUNC_PROC, dejoSurtidor,1,19,1542231457485802505,730
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,19,1542231457485964732,731
idUnico,END_FUNC_PROC, dameSurtidor,0,19,1542231457486124763,732
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,20,1542231457494785291,733
idUnico,END_FUNC_PROC, dejoSurtidor,1,20,1542231457494962565,734
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,20,1542231457495123035,735
idUnico,END_FUNC_PROC, dameSurtidor,0,20,1542231457495284493,736
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,10,1542231457584876993,737
idUnico,END_FUNC_PROC, dejoSurtidor,1,10,1542231457585054048,738
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,10,1542231457585215177,739
idUnico,END_FUNC_PROC, dameSurtidor,0,10,1542231457585373230,740
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,13,1542231457777454894,741
idUnico,END_FUNC_PROC, dejoSurtidor,1,13,1542231457777630082,742
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,13,1542231457777789783,743
idUnico,END_FUNC_PROC, dameSurtidor,0,13,1542231457777949264,744
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,14,1542231457795852668,745
idUnico,END_FUNC_PROC, dejoSurtidor,1,14,1542231457796027746,746
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,14,1542231457796189643,747
idUnico,END_FUNC_PROC, dameSurtidor,0,14,1542231457796351211,748
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,18,1542231457818557982,749
idUnico,END_FUNC_PROC, dejoSurtidor,1,18,1542231457818731632,750
idUnico,BEGIN_FUNC_PROC, dameSurtidor,1,18,1542231457818893309,751
idUnico,END_FUNC_PROC, dameSurtidor,0,18,1542231457819053669,752
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,0,10,1542231457917585679,753
idUnico,END_FUNC_PROC, dejoSurtidor,1,10,1542231457917760867,754
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,1,20,1542231457940492431,755
idUnico,END_FUNC_PROC, dejoSurtidor,2,20,1542231457940665202,756
idUnico,BEGIN_FUNC_PROC, dameSurtidor,2,20,1542231457940827320,757
idUnico,END_FUNC_PROC, dameSurtidor,1,20,1542231457940986691,758
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,1,18,1542231458102301776,759
idUnico,END_FUNC_PROC, dejoSurtidor,2,18,1542231458102596795,760
idUnico,BEGIN_FUNC_PROC, dameSurtidor,2,18,1542231458102758363,761
idUnico,END_FUNC_PROC, dameSurtidor,1,18,1542231458102918283,762
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,1,19,1542231458139352043,763
idUnico,END_FUNC_PROC, dejoSurtidor,2,19,1542231458139530416,764
idUnico,BEGIN_FUNC_PROC, dameSurtidor,2,19,1542231458139693082,765
idUnico,END_FUNC_PROC, dameSurtidor,1,19,1542231458139853772,766
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,1,20,1542231458407236693,767
idUnico,END_FUNC_PROC, dejoSurtidor,2,20,1542231458407525890,768
idUnico,BEGIN_FUNC_PROC, dameSurtidor,2,20,1542231458407687567,769
idUnico,END_FUNC_PROC, dameSurtidor,1,20,1542231458407847378,770
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,1,14,1542231458408575806,771
idUnico,END_FUNC_PROC, dejoSurtidor,2,14,1542231458408753850,772
idUnico,BEGIN_FUNC_PROC, dameSurtidor,2,14,1542231458408914209,773
idUnico,END_FUNC_PROC, dameSurtidor,1,14,1542231458409072043,774
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,1,19,1542231458427066501,775
idUnico,END_FUNC_PROC, dejoSurtidor,2,19,1542231458427242787,776
idUnico,BEGIN_FUNC_PROC, dameSurtidor,2,19,1542231458427405234,777
idUnico,END_FUNC_PROC, dameSurtidor,1,19,1542231458427565814,778
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,1,13,1542231458470192977,779
idUnico,END_FUNC_PROC, dejoSurtidor,2,13,1542231458470368604,780
idUnico,BEGIN_FUNC_PROC, dameSurtidor,2,13,1542231458470529952,781
idUnico,END_FUNC_PROC, dameSurtidor,1,13,1542231458470689763,782
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,1,19,1542231458612768920,783
idUnico,END_FUNC_PROC, dejoSurtidor,2,19,1542231458612944108,784
idUnico,BEGIN_FUNC_PROC, dameSurtidor,2,19,1542231458613105786,785
idUnico,END_FUNC_PROC, dameSurtidor,1,19,1542231458613267683,786
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,1,14,1542231458652273461,787
idUnico,END_FUNC_PROC, dejoSurtidor,2,14,1542231458652447880,788
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,2,18,1542231458763146050,789
idUnico,END_FUNC_PROC, dejoSurtidor,3,18,1542231458763323105,790
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,3,13,1542231458788897199,791
idUnico,END_FUNC_PROC, dejoSurtidor,4,13,1542231458789069641,792
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,4,20,1542231459170123868,793
idUnico,END_FUNC_PROC, dejoSurtidor,5,20,1542231459170424378,794
idUnico,BEGIN_FUNC_PROC, dameSurtidor,5,20,1542231459170586056,795
idUnico,END_FUNC_PROC, dameSurtidor,4,20,1542231459170746745,796
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,4,19,1542231459412522499,797
idUnico,END_FUNC_PROC, dejoSurtidor,5,19,1542231459412803788,798
idUnico,BEGIN_FUNC_PROC, dameSurtidor,5,19,1542231459412965685,799
idUnico,END_FUNC_PROC, dameSurtidor,4,19,1542231459413126045,800
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,4,20,1542231459554967847,801
idUnico,END_FUNC_PROC, dejoSurtidor,5,20,1542231459555144902,802
idUnico,BEGIN_FUNC_PROC, dameSurtidor,5,20,1542231459555307019,803
idUnico,END_FUNC_PROC, dameSurtidor,4,20,1542231459555466500,804
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,4,19,1542231459859363691,805
idUnico,END_FUNC_PROC, dejoSurtidor,5,19,1542231459859617960,806
idUnico,BEGIN_FUNC_PROC, dameSurtidor,5,19,1542231459859779967,807
idUnico,END_FUNC_PROC, dameSurtidor,4,19,1542231459859941316,808
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,4,20,1542231459877682273,809
idUnico,END_FUNC_PROC, dejoSurtidor,5,20,1542231459877858230,810
idUnico,BEGIN_FUNC_PROC, dameSurtidor,5,20,1542231459878019688,811
idUnico,END_FUNC_PROC, dameSurtidor,4,20,1542231459878180487,812
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,4,19,1542231460389206803,813
idUnico,END_FUNC_PROC, dejoSurtidor,5,19,1542231460389505775,814
idUnico,BEGIN_FUNC_PROC, dameSurtidor,5,19,1542231460389666574,815
idUnico,END_FUNC_PROC, dameSurtidor,4,19,1542231460389826495,816
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,4,20,1542231460666409126,817
idUnico,END_FUNC_PROC, dejoSurtidor,5,20,1542231460666589256,818
idUnico,BEGIN_FUNC_PROC, dameSurtidor,5,20,1542231460666782347,819
idUnico,END_FUNC_PROC, dameSurtidor,4,20,1542231460666942816,820
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,4,20,1542231460850146929,821
idUnico,END_FUNC_PROC, dejoSurtidor,5,20,1542231460850323655,822
idUnico,BEGIN_FUNC_PROC, dameSurtidor,5,20,1542231460850485992,823
idUnico,END_FUNC_PROC, dameSurtidor,4,20,1542231460850645473,824
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,4,20,1542231461078895425,825
idUnico,END_FUNC_PROC, dejoSurtidor,5,20,1542231461079193189,826
idUnico,BEGIN_FUNC_PROC, dameSurtidor,5,20,1542231461079354977,827
idUnico,END_FUNC_PROC, dameSurtidor,4,20,1542231461079515007,828
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,4,20,1542231461217732886,829
idUnico,END_FUNC_PROC, dejoSurtidor,5,20,1542231461217907744,830
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,5,19,1542231461286081995,831
idUnico,END_FUNC_PROC, dejoSurtidor,6,19,1542231461286300238,832
idUnico,BEGIN_FUNC_PROC, dameSurtidor,6,19,1542231461286461037,833
idUnico,END_FUNC_PROC, dameSurtidor,5,19,1542231461286620958,834
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,5,19,1542231461411843663,835
idUnico,END_FUNC_PROC, dejoSurtidor,6,19,1542231461412069814,836
idUnico,BEGIN_FUNC_PROC, dameSurtidor,6,19,1542231461412231162,837
idUnico,END_FUNC_PROC, dameSurtidor,5,19,1542231461412391632,838
idUnico,BEGIN_FUNC_PROC, dejoSurtidor,5,19,1542231462268654701,839
idUnico,END_FUNC_PROC, dejoSurtidor,6,19,1542231462268960154,840
